First,Run_Time,Third,Fourth,Fifth
9.0931,282.91,568,0.49808,0.0054975
9.2336,291.04,584,0.49836,0.0055006
8.8578,277.16,556,0.49849,0.005502
9.397,299.46,596,0.50245,0.0055457
8.7462,277.04,558,0.49649,0.0054799
9.0287,278.92,562,0.4963,0.0054779
9.3593,300.64,598,0.50274,0.005549
8.7419,277.98,558,0.49817,0.0054985
9.1323,289.21,578,0.50036,0.0055227
9.0115,285.64,574,0.49763,0.0054926
8.9822,286.7,570,0.50298,0.0055516
8.9242,284.42,570,0.49898,0.0055075
9.5073,303.48,610,0.49751,0.0054912
8.959,289.47,578,0.50081,0.0055277
9.2957,291.69,586,0.49776,0.005494
9.0191,286.25,574,0.49869,0.0055043
8.8279,279.08,560,0.49836,0.0055006
9.0637,282.32,560,0.50414,0.0055644
8.6385,277.3,550,0.50418,0.0055649
9.3705,292.97,588,0.49825,0.0054994
8.9681,289.45,576,0.50252,0.0055465
9.3053,288.27,580,0.49702,0.0054858
9.2797,292.89,590,0.49642,0.0054792
9.4313,299.31,602,0.49719,0.0054877
9.8076,305.12,612,0.49856,0.0055028
9.8134,311.19,620,0.50192,0.0055399
9.0753,284.02,570,0.49828,0.0054997
9.5856,304.9,612,0.4982,0.0054989
8.2604,265.37,526,0.50451,0.0055684
9.5911,298.01,598,0.49834,0.0055004
8.7467,271.94,544,0.49989,0.0055175
9.2047,291.18,586,0.49689,0.0054844
9.3922,301.63,600,0.50272,0.0055487
8.8238,279.15,556,0.50207,0.0055415
9.0303,286.37,570,0.5024,0.0055452
9.0813,288.9,580,0.4981,0.0054978
8.6102,270.43,540,0.5008,0.0055275
9.4141,293.29,588,0.49879,0.0055054
8.4094,264.97,532,0.49806,0.0054973
9.1019,284.16,568,0.50028,0.0055218
9.3287,294.72,588,0.50122,0.0055322
8.721,268.32,538,0.49874,0.0055048
9.3213,295.26,592,0.49875,0.0055049
8.4964,265.96,532,0.49992,0.0055179
9.5026,295.85,594,0.49806,0.0054973
8.9034,280.73,564,0.49775,0.0054938
9.1096,286.18,574,0.49857,0.0055029
9.0694,285.77,570,0.50135,0.0055336
8.7211,266.38,536,0.49698,0.0054853
8.916,284.69,568,0.50121,0.0055321
9.0236,278.26,558,0.49867,0.0055041
9.1645,287.96,578,0.4982,0.0054988
7.8718,286.82,570,0.50319,0.0055539
7.3454,297.59,584,0.50957,0.0056244
7.2708,279.7,552,0.5067,0.0055927
7.7044,280.01,550,0.50911,0.0056192
7.4328,274.65,538,0.5105,0.0056346
7.8635,283.47,562,0.5044,0.0055672
7.8669,279.85,556,0.50333,0.0055554
7.7327,272.48,542,0.50273,0.0055488
7.6964,283.39,558,0.50787,0.0056055
7.6894,267.4,532,0.50263,0.0055477
7.823,277.9,548,0.50712,0.0055973
7.9876,300.32,596,0.50389,0.0055617
7.5009,263.16,526,0.5003,0.0055221
7.3734,259.4,516,0.50271,0.0055486
7.0952,254.62,502,0.50721,0.0055983
7.7374,270.81,538,0.50336,0.0055558
7.4308,273,540,0.50556,0.00558
7.4673,272.26,540,0.50419,0.0055649
7.6203,270.01,532,0.50754,0.0056019
7.7809,282.26,556,0.50766,0.0056033
7.8199,284.87,562,0.50689,0.0055947
7.8155,278.3,548,0.50785,0.0056053
7.9099,296.82,584,0.50825,0.0056098
7.0697,266.66,528,0.50504,0.0055743
7.3703,262.76,518,0.50726,0.0055988
7.0684,258.98,512,0.50582,0.0055829
8.244,310.37,618,0.50222,0.0055432
7.7874,278.31,550,0.50602,0.0055851
8.264,311.52,618,0.50408,0.0055637
7.5888,279.02,554,0.50365,0.0055589
7.6199,273.54,538,0.50844,0.0056118
7.9082,271.75,540,0.50324,0.0055545
7.8871,285.24,566,0.50396,0.0055624
7.7655,293.36,580,0.50579,0.0055826
7.6385,284.3,558,0.5095,0.0056235
7.6288,277.23,550,0.50405,0.0055635
7.7167,273.78,544,0.50327,0.0055548
7.5442,282.24,558,0.50581,0.0055828
7.9442,310.15,614,0.50513,0.0055753
7.761,281.26,558,0.50405,0.0055634
7.3564,277.42,552,0.50257,0.0055471
7.3574,257.23,508,0.50636,0.0055889
7.3463,273.26,542,0.50417,0.0055647
8.112,288.44,574,0.50251,0.0055464
8.0757,284.2,564,0.5039,0.0055618
7.2462,266.83,528,0.50536,0.0055779
8.1359,286.61,570,0.50282,0.0055499
7.4165,257.44,510,0.50478,0.0055715
8.185,306.52,606,0.50581,0.0055828
7.9135,297.57,584,0.50954,0.005624
7.6897,271.16,538,0.50401,0.005563
8.0814,280.24,558,0.50222,0.0055432
8.5492,315.45,626,0.50391,0.0055619
7.8596,292.75,580,0.50474,0.005571
7.5144,276.6,546,0.50659,0.0055915
7.4566,272.91,542,0.50352,0.0055576
7.6336,264.48,526,0.50281,0.0055498
7.9876,291.37,578,0.5041,0.005564
7.8852,286.41,568,0.50424,0.0055655
8.4224,300.72,598,0.50288,0.0055504
7.9727,291,578,0.50346,0.0055569
7.6976,270.25,534,0.50609,0.0055859
7.8694,290.12,574,0.50544,0.0055787
8.0607,306.33,606,0.5055,0.0055794
7.7212,284.09,558,0.50912,0.0056194
8.3151,293.73,584,0.50296,0.0055514
7.2703,256.02,508,0.50398,0.0055626
8.0569,283.73,564,0.50307,0.0055526
7.7655,280.19,554,0.50576,0.0055823
7.9203,276.7,552,0.50127,0.0055327
7.6808,268.44,534,0.5027,0.0055485
7.7078,268.45,534,0.50272,0.0055487
7.9367,291.06,578,0.50356,0.005558
7.2684,254.06,506,0.50209,0.0055418
7.8866,272.97,544,0.50178,0.0055384
7.7541,286.31,564,0.50764,0.005603
7.9519,282.33,562,0.50237,0.0055448
8.3726,304.35,600,0.50725,0.0055987
7.5913,280.35,552,0.50788,0.0056057
8.1083,290.28,576,0.50396,0.0055624
8.1469,287.84,574,0.50146,0.0055349
7.518,269.42,532,0.50643,0.0055897
8.4197,301.3,602,0.5005,0.0055242
8.2677,302.1,598,0.50518,0.0055759
7.3913,268.3,534,0.50243,0.0055456
8.1305,326.02,640,0.50941,0.0056225
7.3874,272.81,542,0.50334,0.0055556
8.1918,291.49,580,0.50257,0.0055471
7.6942,278.03,552,0.50368,0.0055593
8.2831,295.86,588,0.50316,0.0055536
8.0591,291.15,580,0.50198,0.0055406
7.9289,275.14,548,0.50208,0.0055417
7.4331,272.74,538,0.50695,0.0055954
7.9888,282.71,562,0.50304,0.0055523
7.7496,275.71,548,0.50312,0.0055531
7.8269,281.15,556,0.50567,0.0055812
8.233,293.08,586,0.50014,0.0055202
7.3855,253.14,506,0.50028,0.0055218
7.7066,276.68,548,0.50489,0.0055727
7.7985,279.17,550,0.50758,0.0056024
7.9513,287.02,582,0.49316,0.0054432
8.7793,320.95,652,0.49225,0.0054332
7.8439,287.69,584,0.49262,0.0054372
9.0118,319.79,644,0.49657,0.0054808
8.0552,286.09,578,0.49497,0.0054631
8.1351,284.3,574,0.4953,0.0054668
7.8317,276.43,558,0.49539,0.0054679
8.428,300.9,608,0.4949,0.0054624
8.5693,306.78,620,0.49481,0.0054614
8.3329,302.02,614,0.49189,0.0054292
8.3321,293.13,596,0.49183,0.0054285
8.1391,288.79,588,0.49114,0.0054209
8.1564,288.6,588,0.49082,0.0054173
8.1482,286.97,582,0.49308,0.0054423
9.1392,327.65,666,0.49197,0.00543
8.3399,289.48,590,0.49064,0.0054154
8.5924,313.49,632,0.49603,0.0054749
8.2445,293.47,598,0.49075,0.0054166
7.8923,276.04,562,0.49117,0.0054213
8.2214,313.34,636,0.49267,0.0054378
8.0226,291.93,594,0.49146,0.0054245
8.3051,292.06,594,0.49168,0.0054269
8.3004,293.38,590,0.49725,0.0054884
8.1799,295.87,600,0.49312,0.0054427
9.2056,354.15,716,0.49462,0.0054594
9.1249,323.24,652,0.49577,0.005472
8.0024,280.15,570,0.49149,0.0054248
8.3345,297.4,606,0.49076,0.0054167
8.5914,330.38,668,0.49458,0.0054589
8.2849,312.96,632,0.49519,0.0054656
7.9501,280.45,570,0.49202,0.0054306
8.264,294.86,596,0.49473,0.0054606
8.1117,290.57,590,0.49249,0.0054358
8.5942,311.49,630,0.49443,0.0054572
8.3977,295.94,600,0.49323,0.005444
8.0639,308.33,624,0.49412,0.0054538
8.1763,301,606,0.4967,0.0054823
8.6378,312.79,636,0.49181,0.0054283
8.6388,303.48,618,0.49107,0.0054201
8.1305,287.76,586,0.49106,0.00542
8.5491,305.82,618,0.49485,0.0054619
8.0388,282.78,574,0.49265,0.0054376
7.7662,290.53,588,0.4941,0.0054536
8.47,299.06,608,0.49188,0.005429
8.526,309.51,622,0.4976,0.0054923
8.3053,316.67,640,0.4948,0.0054613
7.8747,268.41,546,0.49159,0.0054259
8.0487,284.27,578,0.49182,0.0054284
7.8461,270.25,550,0.49136,0.0054234
8.0346,333.68,670,0.49803,0.005497
8.8268,307.17,626,0.49069,0.0054159
9.5118,330.45,670,0.49321,0.0054437
8.5384,306.49,618,0.49594,0.0054739
8.5264,297.38,604,0.49235,0.0054343
8.3647,295.41,600,0.49235,0.0054343
9.6775,341.46,686,0.49776,0.0054939
9.0929,318.12,646,0.49245,0.0054353
7.0639,246.97,500,0.49394,0.0054518
8.1678,288.1,586,0.49164,0.0054264
8.6401,301.29,614,0.4907,0.0054161
8.4596,304.39,620,0.49095,0.0054188
8.2328,291.67,594,0.49103,0.0054197
7.7985,285.6,574,0.49756,0.0054918
8.5337,313.12,632,0.49544,0.0054684
8.857,318.21,644,0.49411,0.0054537
8.2269,292.5,592,0.49409,0.0054534
8.049,296.09,594,0.49847,0.0055018
8.8378,321.13,650,0.49405,0.005453
8.2193,291.69,594,0.49106,0.00542
8.3797,301.56,614,0.49114,0.0054209
8.1582,287.54,584,0.49236,0.0054344
7.6426,267.71,546,0.49031,0.0054118
7.894,283.64,572,0.49587,0.0054732
8.2879,309.58,622,0.49772,0.0054935
9.1359,328.69,668,0.49205,0.005431
8.0338,288.6,580,0.49759,0.0054921
8.2142,289.28,588,0.49197,0.0054301
8.6127,304.72,620,0.49148,0.0054247
7.9735,283.2,574,0.49338,0.0054456
8.1664,289.21,590,0.49019,0.0054104
8.4641,299.64,606,0.49446,0.0054575
8.5269,297.5,606,0.49092,0.0054185
8.0556,289.21,590,0.49019,0.0054104
8.1922,282.39,576,0.49026,0.0054112
7.5947,294.89,592,0.49812,0.005498
8.1562,300.64,606,0.49611,0.0054757
8.5466,300,612,0.4902,0.0054105
7.5348,261.1,532,0.49079,0.005417
8.3144,287.69,588,0.48927,0.0054003
8.4994,300.15,614,0.48884,0.0053956
9.1385,324.33,664,0.48845,0.0053912
8.2461,284.84,582,0.48942,0.0054019
8.4005,306.95,626,0.49034,0.005412
8.4017,300.1,610,0.49197,0.00543
8.4341,291.35,596,0.48884,0.0053956
9.4173,349.95,712,0.4915,0.0054249
7.7297,271.42,550,0.49349,0.0054469
8.9058,307.16,628,0.48911,0.0053985
7.9373,279.56,572,0.48874,0.0053944
7.95,288.37,588,0.49043,0.005413
10.567,323.91,652,0.49679,0.0054833
10.622,336.97,680,0.49554,0.0054695
10.014,311.5,628,0.49602,0.0054748
10.205,310.6,626,0.49617,0.0054764
10.605,318.6,642,0.49626,0.0054774
10.207,314.18,632,0.49712,0.0054869
10.384,324.29,648,0.50045,0.0055236
10.905,344.13,694,0.49586,0.0054731
10.625,327.71,660,0.49653,0.0054804
9.9206,304.49,616,0.4943,0.0054558
10.991,350.08,708,0.49446,0.0054576
10.414,321.91,644,0.49986,0.0055172
11.125,345.48,698,0.49496,0.005463
11.532,366.88,734,0.49984,0.0055169
10.885,339.2,686,0.49446,0.0054576
11.018,345.18,698,0.49453,0.0054583
11.082,344.98,696,0.49566,0.0054708
9.7729,305.55,612,0.49926,0.0055106
10.407,323.7,654,0.49495,0.005463
11.141,348.85,698,0.49979,0.0055163
10.417,324.32,652,0.49742,0.0054903
10.587,314.97,632,0.49837,0.0055007
10.8,337.46,682,0.49481,0.0054614
9.8285,301.33,604,0.49889,0.0055065
10.208,310.5,622,0.4992,0.0055098
10.714,336.46,678,0.49625,0.0054774
10.77,338.6,684,0.49503,0.0054638
10.348,321.73,648,0.4965,0.00548
10.677,345.03,696,0.49573,0.0054716
10.426,323.03,652,0.49544,0.0054684
10.585,328.47,662,0.49618,0.0054765
10.912,338.26,682,0.49598,0.0054744
10.938,343.63,694,0.49514,0.0054651
10.761,337.15,680,0.49581,0.0054724
10.771,340.26,688,0.49456,0.0054587
10.595,329.07,658,0.50011,0.0055199
10.341,320.11,646,0.49553,0.0054693
11.072,347.24,700,0.49606,0.0054752
10.573,328.75,664,0.49511,0.0054647
10.858,334.7,674,0.49659,0.005481
11.54,361.05,728,0.49595,0.005474
11.409,360.2,722,0.49889,0.0055065
11.261,356.21,718,0.49611,0.0054758
10.013,306.2,618,0.49547,0.0054687
11.09,357.12,720,0.496,0.0054746
10.974,348.48,696,0.50069,0.0055263
10.915,336.85,678,0.49683,0.0054837
10.324,318.14,636,0.50022,0.0055211
10.493,325.16,656,0.49567,0.0054709
11.191,347.29,700,0.49613,0.005476
10.989,337.5,680,0.49632,0.0054781
10.129,306.82,618,0.49647,0.0054798
10.686,324.78,656,0.49509,0.0054645
10.426,314.68,636,0.49478,0.0054611
10.738,334.42,676,0.4947,0.0054603
10.97,334.26,674,0.49593,0.0054738
11.105,346.47,700,0.49496,0.005463
10.652,336.09,670,0.50163,0.0055367
10.468,323.07,652,0.49551,0.0054691
10.31,315.47,636,0.49602,0.0054748
11.298,353.28,710,0.49758,0.005492
10.821,339.09,684,0.49575,0.0054717
9.8732,293.01,592,0.49495,0.005463
10.026,305.77,616,0.49638,0.0054787
10.439,314.25,632,0.49723,0.0054881
10.179,311.87,630,0.49503,0.0054639
10.629,329.76,660,0.49964,0.0055147
10.092,308.79,624,0.49486,0.0054619
10.344,321.97,648,0.49687,0.0054841
10.866,338.8,678,0.49971,0.0055154
11.535,364.54,730,0.49937,0.0055117
11.304,350.2,706,0.49603,0.0054749
11.189,353.05,706,0.50007,0.0055195
11.07,344.24,694,0.49602,0.0054748
10.837,334.25,674,0.49592,0.0054737
10.783,332.72,670,0.4966,0.0054811
9.8557,306.71,614,0.49953,0.0055135
11.048,355.32,716,0.49626,0.0054774
10.402,328.2,658,0.49878,0.0055053
10.842,339.91,686,0.4955,0.005469
11.139,354.94,708,0.50133,0.0055334
10.632,334.6,668,0.5009,0.0055286
11.473,361.57,728,0.49666,0.0054819
10.5,322.61,650,0.49632,0.0054781
11.206,352.23,706,0.49891,0.0055067
10.276,316.71,640,0.49486,0.005462
10.767,328.77,664,0.49514,0.005465
10.189,312.25,632,0.49407,0.0054532
10.964,347.61,696,0.49944,0.0055125
10.938,342.54,686,0.49933,0.0055113
10.681,333.47,674,0.49476,0.0054609
10.244,318.05,644,0.49387,0.005451
11.393,356.92,720,0.49572,0.0054715
11.222,350.67,708,0.4953,0.0054668
11.286,356.34,720,0.49492,0.0054626
10.218,321.28,644,0.49888,0.0055064
11.16,349.93,706,0.49565,0.0054707
11.364,355.3,718,0.49485,0.0054618
10.809,346.61,686,0.50526,0.0055768
10.284,319.26,646,0.49421,0.0054548
6.0408,185.84,378,0.49164,0.0054264
6.2522,188.83,382,0.49432,0.005456
6.0444,183.54,374,0.49075,0.0054166
5.6908,174.13,354,0.49189,0.0054292
6.8288,202.94,414,0.49019,0.0054105
6.3555,195.32,398,0.49075,0.0054166
6.2092,191.07,390,0.48992,0.0054075
6.032,182.31,372,0.49008,0.0054092
6.7442,198.81,406,0.48968,0.0054048
7.2697,215.29,438,0.49153,0.0054252
5.769,175.96,358,0.49151,0.005425
6.514,197.19,398,0.49545,0.0054685
6.0762,184.35,376,0.49029,0.0054116
6.7221,202.43,412,0.49133,0.0054231
5.4429,165.99,334,0.49698,0.0054853
6.2208,188.46,382,0.49335,0.0054453
5.79,180.9,368,0.49158,0.0054257
5.7892,179.88,366,0.49148,0.0054246
6.3105,185.56,378,0.4909,0.0054183
5.8586,174.81,356,0.49104,0.0054198
5.6493,173.78,350,0.49651,0.0054802
6.2573,188.52,384,0.49094,0.0054187
6.6019,199.71,404,0.49433,0.0054561
6.331,191.45,390,0.4909,0.0054182
5.9607,188.11,380,0.49503,0.0054638
6.056,184.68,376,0.49117,0.0054212
5.8191,175.88,358,0.49128,0.0054225
5.8654,172.86,352,0.49108,0.0054202
6.2562,187.95,380,0.49461,0.0054592
5.9696,183.68,374,0.49112,0.0054207
6.3812,193.46,394,0.49102,0.0054195
5.5402,165.32,336,0.49202,0.0054307
6.3463,185.73,378,0.49135,0.0054232
5.6888,172.38,350,0.49251,0.0054361
6.0531,183.52,374,0.4907,0.005416
5.7949,171.93,350,0.49123,0.0054219
5.8042,174.06,354,0.49169,0.005427
6.3992,191.46,390,0.49092,0.0054185
6.1186,188.82,384,0.49172,0.0054273
6.5048,191.42,390,0.49082,0.0054174
7.0689,212.99,434,0.49076,0.0054167
5.2218,157.6,320,0.4925,0.0054359
6.0135,179.97,366,0.49172,0.0054273
5.6663,173.39,352,0.49259,0.0054369
6.2093,185.02,374,0.49471,0.0054603
5.9305,181.2,366,0.49508,0.0054644
6.7138,204.83,414,0.49476,0.0054608
5.5222,170.13,346,0.49171,0.0054271
6.5992,197.79,404,0.48958,0.0054037
6.1899,188.23,384,0.49018,0.0054103
5.6777,169.68,346,0.4904,0.0054128
5.7788,173.87,354,0.49116,0.0054211
6.5334,197.88,400,0.4947,0.0054602
6.2975,188.53,384,0.49096,0.005419
5.6294,170.52,344,0.4957,0.0054712
6.8111,203.23,410,0.49568,0.0054711
5.5461,170.29,344,0.49503,0.0054638
6.2873,186.28,380,0.49021,0.0054107
6.2559,189.28,386,0.49036,0.0054123
5.7347,166.92,340,0.49094,0.0054187
6.5153,196.05,400,0.49013,0.0054097
6.1152,184.84,374,0.49422,0.005455
5.9702,180.51,368,0.49052,0.005414
5.9208,175.48,358,0.49017,0.0054102
6.5719,196.06,400,0.49015,0.00541
6.1752,192.09,388,0.49508,0.0054644
6.1353,188.08,384,0.48979,0.005406
6.2677,190.73,386,0.49412,0.0054538
5.6408,175.19,354,0.49489,0.0054623
5.9218,177.15,360,0.49208,0.0054313
6.3643,191.18,390,0.49021,0.0054106
5.5701,162.43,330,0.49221,0.0054327
5.8794,178.57,364,0.49058,0.0054147
6.4137,189.34,386,0.49052,0.005414
6.5148,200.72,406,0.49438,0.0054567
6.5528,196.92,402,0.48985,0.0054067
5.4283,163.38,330,0.49509,0.0054645
6.4436,196.78,402,0.4895,0.0054028
5.492,166.49,336,0.49551,0.0054691
5.8413,177.45,362,0.49019,0.0054105
6.4337,189.07,386,0.48982,0.0054063
6.2353,191.15,390,0.49013,0.0054097
6.0153,181.46,370,0.49043,0.0054131
5.8332,174.26,352,0.49506,0.0054641
6.2521,187.95,380,0.49461,0.0054592
6.5804,196.63,396,0.49654,0.0054805
6.2392,187.29,382,0.49029,0.0054115
5.9997,176.57,360,0.49047,0.0054135
5.9053,177.84,362,0.49127,0.0054224
6.1526,185.29,378,0.49019,0.0054104
6.8377,207.67,424,0.48979,0.005406
6.3271,188.12,384,0.4899,0.0054072
6.4831,197.54,400,0.49385,0.0054508
7.0081,217.21,442,0.49143,0.0054241
5.4311,161.49,328,0.49235,0.0054342
6.4159,194.11,396,0.49018,0.0054103
6.38,194.94,398,0.4898,0.0054061
6.5938,201.46,410,0.49137,0.0054234
6.4479,193.88,396,0.4896,0.0054039
6.0082,176.54,360,0.49039,0.0054126
5.387,193.22,390,0.49544,0.0054683
5.9814,236.93,472,0.50197,0.0055405
5.3422,195.86,396,0.4946,0.0054591
5.8462,219.67,440,0.49925,0.0055104
6.1007,224.27,448,0.5006,0.0055254
5.4413,197.63,398,0.49656,0.0054807
5.4694,193.36,386,0.50093,0.005529
4.2316,154.74,312,0.49596,0.0054741
5.2424,188.13,380,0.49508,0.0054644
5.8925,229.77,456,0.50388,0.0055615
5.5388,204.52,408,0.50127,0.0055328
4.9862,179.7,360,0.49917,0.0055095
4.8056,178.5,360,0.49583,0.0054727
5.2915,188.18,380,0.49521,0.0054658
5.0355,182.71,368,0.49649,0.00548
5.2219,207.6,412,0.50388,0.0055616
5.1017,182.04,364,0.50011,0.0055199
5.0561,186.95,372,0.50255,0.0055469
4.9419,192.04,384,0.5001,0.0055199
5.8558,226.62,454,0.49916,0.0055095
6.0788,241.72,484,0.49942,0.0055123
6.0246,214.75,436,0.49255,0.0054364
6.2831,261.17,526,0.49652,0.0054803
5.9337,216.84,436,0.49734,0.0054893
5.5807,200.96,408,0.49255,0.0054365
6.1819,216.41,438,0.49409,0.0054534
5.4586,189.36,384,0.49313,0.0054428
5.3575,197.14,400,0.49285,0.0054398
4.8203,171.54,348,0.49293,0.0054407
6.5023,237.61,478,0.49709,0.0054866
5.9875,213.85,434,0.49274,0.0054386
6.0757,215.62,438,0.49228,0.0054335
5.594,214.21,426,0.50284,0.0055501
5.6936,209.79,424,0.49479,0.0054612
5.7394,208.88,420,0.49733,0.0054893
5.3012,192.29,390,0.49305,0.005442
6.2825,217.42,440,0.49414,0.005454
5.4847,198.22,402,0.49308,0.0054424
5.976,217.23,440,0.4937,0.0054492
5.511,195.03,394,0.495,0.0054635
5.7199,204.73,416,0.49214,0.0054319
5.8245,216.23,438,0.49368,0.0054489
4.7458,195.81,388,0.50466,0.0055702
5.8719,232.58,470,0.49485,0.0054619
5.8864,215.53,438,0.49208,0.0054313
5.8011,223.41,452,0.49427,0.0054555
4.5328,160.95,324,0.49676,0.0054829
4.9221,175.32,356,0.49247,0.0054356
5.2419,185.83,374,0.49687,0.0054842
5.8863,219.69,444,0.4948,0.0054613
5.3323,189.77,380,0.49939,0.005512
5.9388,207.23,416,0.49815,0.0054983
4.5064,158.68,322,0.4928,0.0054392
6.2854,220.35,448,0.49185,0.0054288
6.3221,245.68,496,0.49532,0.0054671
6.2227,237.05,480,0.49385,0.0054509
6.673,239.99,488,0.49178,0.005428
5.5609,200.84,408,0.49225,0.0054332
5.2315,190.35,386,0.49313,0.0054429
6.0292,228.38,458,0.49865,0.0055038
5.5402,203.43,412,0.49376,0.0054499
5.9081,227.12,456,0.49807,0.0054974
5.205,194.68,390,0.49918,0.0055096
6.2017,221.54,450,0.49231,0.0054338
6.6334,289.79,584,0.49622,0.0054769
4.9552,181.99,364,0.49997,0.0055184
4.572,193.31,386,0.5008,0.0055276
5.8498,214.29,434,0.49376,0.0054498
6.3422,233.35,470,0.49649,0.00548
5.8222,224.87,454,0.49531,0.0054669
4.891,176.56,358,0.49318,0.0054435
5.4466,241.96,486,0.49786,0.0054951
5.537,204.04,414,0.49285,0.0054398
5.2521,198.68,400,0.4967,0.0054823
5.2734,202.99,410,0.4951,0.0054646
5.6242,210.3,426,0.49366,0.0054487
5.8573,211.45,426,0.49636,0.0054785
5.1683,194.55,394,0.49378,0.0054501
6.4933,232.31,468,0.49639,0.0054788
5.8043,201.63,410,0.49178,0.005428
5.3216,200.44,402,0.49861,0.0055033
6.2761,243.1,490,0.49612,0.0054759
5.3296,195.06,396,0.49258,0.0054368
6.0472,219.04,444,0.49333,0.0054451
6.1316,218.62,444,0.49239,0.0054347
5.1334,210.83,420,0.50198,0.0055405
5.7643,207.66,422,0.49209,0.0054313
6.4057,223.43,454,0.49214,0.0054319
4.9635,197.11,396,0.49775,0.0054939
5.5067,201.82,406,0.49709,0.0054866
4.8976,180.4,364,0.4956,0.0054702
4.8931,177.59,360,0.49331,0.0054448
5.0526,187.62,380,0.49374,0.0054496
5.785,203.3,412,0.49345,0.0054464
6.745,271.35,544,0.49881,0.0055055
6.2386,258.81,522,0.4958,0.0054724
6.0221,225.13,458,0.49155,0.0054254
5.4932,190.63,388,0.49131,0.0054228
4.9082,178.04,360,0.49456,0.0054586
5.8893,217.26,442,0.49154,0.0054253
3.1279,124,250,0.496,0.0054746
3.2109,119.83,242,0.49517,0.0054653
4.4961,167.33,338,0.49506,0.0054642
3.3781,132.74,268,0.4953,0.0054668
2.8769,110.87,222,0.49941,0.0055122
1.5948,72.65,146,0.4976,0.0054922
2.6911,104.21,210,0.49624,0.0054772
2.38,96.26,194,0.49619,0.0054766
3.2507,126.61,256,0.49457,0.0054588
2.6479,106.12,214,0.49589,0.0054733
2.41,97.97,198,0.4948,0.0054613
2.7733,108.06,218,0.49569,0.0054711
3.0022,113.7,230,0.49435,0.0054563
2.0783,89.37,180,0.4965,0.0054801
2.9316,112.08,226,0.49593,0.0054738
2.6093,101.74,204,0.49873,0.0055046
3.1219,119.92,242,0.49554,0.0054694
2.7094,108.02,218,0.4955,0.0054691
3.1151,119.05,240,0.49604,0.005475
2.5814,104.48,210,0.49752,0.0054914
2.6982,107.64,216,0.49833,0.0055003
3.1411,118.71,240,0.49462,0.0054594
3.0601,119.6,242,0.49421,0.0054549
2.9301,113.81,230,0.49483,0.0054616
2.5933,102.12,206,0.49573,0.0054716
3.0074,117.67,238,0.49441,0.005457
3.2553,122.53,248,0.49407,0.0054533
4.1077,153.02,310,0.49361,0.0054482
1.252,64.66,130,0.49738,0.0054898
2.2891,92.16,186,0.49548,0.0054689
2.3311,103.14,206,0.50068,0.0055262
3.394,127.7,258,0.49496,0.0054631
4.0014,152.99,310,0.49352,0.0054471
2.0621,88.95,180,0.49417,0.0054543
2.5326,104.43,210,0.49729,0.0054887
2.362,98.42,198,0.49707,0.0054864
2.2744,94.15,188,0.5008,0.0055275
2.4365,98.95,198,0.49975,0.0055159
2.2568,89.19,180,0.4955,0.005469
2.2097,89.25,180,0.49583,0.0054727
2.7455,105.99,214,0.49528,0.0054666
2.8393,108,218,0.49541,0.0054681
2.3546,95,190,0.5,0.0055187
2.5681,101.98,206,0.49505,0.0054641
3.0343,121.23,244,0.49684,0.0054839
1.2863,65.28,130,0.50215,0.0055425
2.8346,114.16,228,0.5007,0.0055264
2.8076,105.11,212,0.4958,0.0054724
1.346,66.99,134,0.49993,0.0055179
1.65,73.61,148,0.49736,0.0054896
2.3233,95.06,192,0.4951,0.0054647
3.6701,138.42,278,0.49791,0.0054957
2.9388,118.21,238,0.49668,0.0054821
2.6538,109.74,218,0.50339,0.0055562
2.4015,98.96,198,0.4998,0.0055165
0.96797,55.77,112,0.49795,0.005496
3.1167,128,256,0.5,0.0055187
3.4281,130.76,264,0.4953,0.0054669
2.9629,111.87,224,0.49942,0.0055123
2.7,103.84,210,0.49448,0.0054577
2.3122,99.1,198,0.50051,0.0055243
2.6823,107.34,216,0.49694,0.005485
3.3845,129.12,258,0.50047,0.0055238
0.99663,53.65,108,0.49676,0.0054829
2.2724,95.28,190,0.50147,0.005535
2.4487,107.03,216,0.49551,0.0054691
1.8322,78.73,158,0.49829,0.0054998
1.6038,73.18,146,0.50123,0.0055323
2.3404,93.89,188,0.49941,0.0055122
2.6496,102.87,206,0.49937,0.0055117
3.0495,117.93,236,0.4997,0.0055154
0.80125,47.7,96,0.49688,0.0054842
2.1157,88.31,178,0.49612,0.0054759
2.354,95.23,192,0.49599,0.0054744
1.1443,60.67,122,0.4973,0.0054888
2.6911,106.96,216,0.49519,0.0054656
2.5603,106.4,214,0.4972,0.0054878
3.4794,132.45,268,0.49422,0.0054549
3.2533,123.82,250,0.49528,0.0054666
2.535,102.24,206,0.49631,0.005478
2.3775,95.93,194,0.49448,0.0054578
3.282,127.42,258,0.49388,0.0054511
2.4411,95.99,194,0.49479,0.0054612
2.5756,104.26,210,0.49648,0.0054798
3.8563,144.88,294,0.49279,0.0054391
3.159,121.55,246,0.49411,0.0054536
2.2727,92.38,186,0.49667,0.0054819
2.6662,106.93,216,0.49505,0.005464
3.3542,128.74,258,0.49899,0.0055076
3.13,122.15,244,0.50061,0.0055255
3.4632,132.03,264,0.50011,0.00552
3.2093,124.76,252,0.49508,0.0054644
3.4873,132.3,268,0.49366,0.0054487
3.5575,138.6,280,0.495,0.0054635
