First,Run_Time,Third,Fourth,Fifth
12.433,402.69,812,0.49592,0.0056986
12.213,393.71,796,0.49461,0.0056835
12.962,424.96,862,0.49299,0.005665
12.973,422.44,854,0.49466,0.0056841
12.456,404.52,820,0.49332,0.0056687
13.225,430.06,876,0.49094,0.0056413
13.237,431.35,878,0.49129,0.0056454
13.09,418.78,852,0.49153,0.0056481
12.584,410.37,830,0.49442,0.0056814
12.937,419.99,850,0.49411,0.0056777
13.168,427.41,868,0.49241,0.0056582
12.822,408.26,830,0.49188,0.0056522
12.938,419.28,852,0.49211,0.0056548
13.401,431.37,880,0.49019,0.0056328
13.312,429.25,872,0.49226,0.0056565
12.594,405.46,822,0.49326,0.005668
13.158,427.86,870,0.49179,0.0056512
13.18,432.42,874,0.49476,0.0056853
12.992,411.59,838,0.49116,0.0056439
12.842,417.57,846,0.49358,0.0056717
12.952,418.8,844,0.49621,0.0057019
12.691,408.51,830,0.49218,0.0056556
13.271,426.2,868,0.49101,0.0056422
12.952,430.15,856,0.50251,0.0057743
12.925,422.28,858,0.49217,0.0056555
13.204,428.54,872,0.49144,0.0056472
13.171,432.11,870,0.49668,0.0057073
12.431,403.54,818,0.49333,0.0056688
13.252,429.5,874,0.49142,0.0056469
12.849,421.12,850,0.49544,0.005693
12.91,416.73,844,0.49376,0.0056737
12.59,406.27,824,0.49305,0.0056656
12.697,412.72,832,0.49606,0.0057002
12.175,396.99,800,0.49624,0.0057022
13.017,420.27,854,0.49212,0.0056549
12.86,416.62,844,0.49363,0.0056722
12.936,423.38,852,0.49692,0.0057101
13.333,430.08,874,0.49208,0.0056545
13.217,424.83,868,0.48944,0.0056241
12.597,407.15,830,0.49054,0.0056368
12.739,412.29,838,0.49199,0.0056535
12.56,408.01,828,0.49277,0.0056623
12.947,415.84,848,0.49038,0.0056349
12.123,386.92,786,0.49226,0.0056566
13.081,431.31,878,0.49124,0.0056448
12.491,400.11,808,0.49519,0.0056902
13.327,434.07,880,0.49326,0.005668
12.054,392.51,790,0.49685,0.0057093
12.961,423.59,856,0.49485,0.0056863
12.412,401.46,814,0.49319,0.0056673
11.594,353.25,768,0.45996,0.0055842
11.397,346.97,756,0.45896,0.0055719
11.609,359.44,774,0.46439,0.005638
11.377,353.16,758,0.46591,0.0056564
11.196,348.59,748,0.46603,0.0056578
11.516,357.34,760,0.47018,0.0057083
11.399,349.84,760,0.46032,0.0055885
11.267,341.14,748,0.45607,0.0055369
11.726,359.03,780,0.46029,0.0055882
11.532,355.36,764,0.46513,0.0056469
11.559,358.75,770,0.46591,0.0056564
11.364,360.09,758,0.47505,0.0057674
11.312,346.67,748,0.46346,0.0056267
11.474,358.46,766,0.46796,0.0056813
11.29,349.76,754,0.46387,0.0056316
11.506,346.85,758,0.45759,0.0055553
11.69,352.91,772,0.45714,0.0055499
11.446,351.82,758,0.46414,0.0056349
11.414,354.19,756,0.46851,0.0056879
11.632,360.63,776,0.46473,0.005642
11.445,347.8,756,0.46005,0.0055853
11.575,358.6,762,0.4706,0.0057134
11.559,351.59,764,0.4602,0.005587
11.617,354.25,774,0.45769,0.0055565
11.149,344.07,744,0.46246,0.0056145
11.421,351.65,756,0.46515,0.0056471
11.326,345.67,740,0.46712,0.0056711
11.511,356.95,762,0.46844,0.0056871
11.63,353.78,768,0.46065,0.0055925
11.544,357.03,772,0.46247,0.0056147
11.331,349.1,754,0.463,0.005621
11.673,357.22,772,0.46272,0.0056176
11.533,355.9,766,0.46462,0.0056407
11.779,373.8,788,0.47437,0.005759
11.524,352.73,762,0.4629,0.0056198
11.678,348.67,776,0.44932,0.0054549
11.615,347.97,774,0.44957,0.005458
11.559,350.84,766,0.45802,0.0055605
11.827,360.3,784,0.45957,0.0055794
11.822,364.63,792,0.46039,0.0055894
11.474,353.62,760,0.46529,0.0056488
11.523,363.07,766,0.47398,0.0057544
11.098,344.85,742,0.46476,0.0056424
11.256,342.55,744,0.46042,0.0055897
11.55,352.55,772,0.45667,0.0055442
11.563,350.15,762,0.45951,0.0055787
11.606,350.09,764,0.45823,0.0055632
11.439,355.9,760,0.46829,0.0056853
11.453,351.98,754,0.46682,0.0056674
11.488,353.92,762,0.46446,0.0056388
11.57,348.25,764,0.45582,0.0055339
11.674,352.66,770,0.458,0.0055603
11.273,340.72,744,0.45796,0.0055598
11.478,358.14,760,0.47124,0.005721
11.356,354.72,752,0.4717,0.0057267
11.384,352.96,760,0.46442,0.0056383
11.379,344.93,748,0.46114,0.0055984
11.445,352.4,764,0.46126,0.0055999
11.484,348.92,756,0.46153,0.0056033
11.53,359.27,770,0.46658,0.0056646
11.39,349.93,756,0.46287,0.0056195
11.586,357.48,766,0.46668,0.0056658
11.588,344.66,764,0.45113,0.0054769
11.349,344.74,760,0.45361,0.005507
11.459,344.78,764,0.45128,0.0054788
11.649,349.13,778,0.44875,0.0054481
11.507,342.3,758,0.45158,0.0054824
11.475,339.46,754,0.45021,0.0054658
11.232,337.98,746,0.45306,0.0055003
11.384,344.65,756,0.45589,0.0055347
11.421,344.27,756,0.45538,0.0055286
11.667,357.29,778,0.45924,0.0055754
11.482,343.06,762,0.45021,0.0054658
11.57,350.09,768,0.45585,0.0055342
11.425,342.91,754,0.45479,0.0055213
11.536,350.28,762,0.45969,0.0055808
11.673,348.56,766,0.45504,0.0055244
11.576,346.05,766,0.45176,0.0054846
11.223,338.14,746,0.45327,0.0055029
11.215,336.5,744,0.45228,0.005491
11.286,339.38,754,0.45011,0.0054645
11.191,343.61,750,0.45815,0.0055621
11.388,340.07,754,0.45102,0.0054756
11.703,351.26,780,0.45033,0.0054673
11.107,338.02,734,0.46052,0.0055909
11.47,345.6,766,0.45117,0.0054775
11.317,339.46,754,0.45021,0.0054658
11.593,344.91,770,0.44794,0.0054382
11.548,347.3,768,0.45221,0.0054901
11.425,346.82,764,0.45395,0.0055112
11.399,345.62,762,0.45357,0.0055066
11.624,347.28,768,0.45219,0.0054898
11.456,342.54,762,0.44953,0.0054575
11.834,351.26,784,0.44804,0.0054394
11.489,342.55,762,0.44954,0.0054576
11.302,338.03,750,0.45071,0.0054718
11.333,337.56,750,0.45008,0.0054642
11.393,343.05,760,0.45138,0.00548
11.484,343.26,766,0.44812,0.0054404
11.514,345.21,766,0.45067,0.0054713
3.6611,57.14,268,0.21321,0.0054938
4.2801,67.73,318,0.21299,0.0054881
3.074,49.62,232,0.21388,0.0055111
2.8036,46.19,214,0.21584,0.0055616
4.2775,66.75,314,0.21258,0.0054776
2.9046,46.24,216,0.21407,0.0055161
3.5422,55.48,260,0.21338,0.0054983
2.8694,48.61,226,0.21509,0.0055422
4.0291,62.14,292,0.21281,0.0054835
3.3126,50.88,238,0.21378,0.0055086
4.6655,71.81,338,0.21246,0.0054744
3.5769,53.82,252,0.21357,0.0055031
2.6866,44.62,208,0.21452,0.0055276
5.1948,78.66,370,0.21259,0.005478
3.9398,61.39,286,0.21465,0.0055309
3.2027,51.91,242,0.2145,0.0055272
4.0029,62.64,292,0.21452,0.0055276
4.1192,63.04,296,0.21297,0.0054877
3.6417,59.53,278,0.21414,0.0055177
4.0386,62.88,294,0.21388,0.005511
2.2884,39.61,182,0.21764,0.0056079
2.4681,41.86,194,0.21577,0.0055599
3.4129,54.23,252,0.2152,0.0055451
3.4155,55.24,258,0.21411,0.005517
3.7646,57.56,270,0.21319,0.0054932
5.8153,86.26,406,0.21246,0.0054746
3.0382,49.39,230,0.21474,0.0055332
3.6661,57.45,268,0.21437,0.0055236
4.0083,62.69,294,0.21323,0.0054944
3.6683,58.37,274,0.21303,0.0054892
3.0255,48.96,224,0.21857,0.005632
2.8912,46.11,214,0.21547,0.005552
5.6044,84.52,398,0.21236,0.005472
3.3993,54.18,252,0.215,0.00554
2.7804,45.6,212,0.21509,0.0055424
4.5544,70.78,332,0.21319,0.0054934
4.221,64.74,304,0.21296,0.0054874
4.4582,69.18,326,0.21221,0.005468
4.1755,65.73,308,0.21341,0.005499
4.6219,68.14,320,0.21294,0.0054868
4.2208,66.41,310,0.21423,0.00552
3.1115,50.7,236,0.21483,0.0055356
2.8826,46.23,216,0.21403,0.0055149
3.147,51.32,240,0.21383,0.0055099
3.3686,52.13,244,0.21365,0.0055051
3.6841,59.55,278,0.21421,0.0055196
4.1167,63,296,0.21284,0.0054842
4.5561,70.45,330,0.21348,0.0055009
2.5619,42.08,196,0.21469,0.0055321
4.1886,64.52,302,0.21364,0.005505
4.2219,63.93,296,0.21598,0.0055652
4.0509,62.95,294,0.21412,0.0055172
5.3352,82.55,390,0.21167,0.0054541
3.6812,58.01,272,0.21327,0.0054954
3.8479,59.23,278,0.21306,0.0054899
3.6137,55.04,258,0.21333,0.005497
4.4233,66.29,312,0.21247,0.0054747
3.5777,53.74,252,0.21325,0.005495
3.0791,48.62,228,0.21325,0.0054947
3.6215,55.23,258,0.21407,0.005516
2.2405,39.49,184,0.21462,0.0055301
3.2731,52.89,248,0.21327,0.0054953
2.9654,47.94,224,0.21402,0.0055146
3.4264,55.94,262,0.21351,0.0055016
4.0096,64.95,304,0.21365,0.0055052
3.7116,57.98,272,0.21316,0.0054926
3.7317,57.97,270,0.2147,0.0055323
3.716,58.14,272,0.21375,0.0055077
3.9291,61.16,288,0.21236,0.005472
3.7196,57.5,270,0.21296,0.0054875
2.6277,44.89,206,0.21791,0.005615
4.3938,67.78,320,0.21181,0.0054578
3.6741,58.08,272,0.21353,0.0055021
4.8292,73.11,346,0.2113,0.0054446
3.6463,56.01,264,0.21216,0.0054667
4.3879,65.54,310,0.21142,0.0054477
3.0903,51.21,236,0.21699,0.0055913
2.9385,47.96,224,0.21411,0.0055169
4.2805,64.82,306,0.21183,0.0054583
3.2682,51.72,240,0.2155,0.0055528
2.9024,46.89,220,0.21314,0.0054919
3.2351,49.78,234,0.21274,0.0054816
4.6342,70.42,330,0.21339,0.0054986
4.1928,62.79,294,0.21357,0.0055031
4.2258,65.24,308,0.21182,0.005458
3.0805,49.62,232,0.21388,0.0055111
3.9416,59.62,280,0.21293,0.0054866
4.7575,68.7,322,0.21335,0.0054975
3.8839,61.08,288,0.21208,0.0054648
4.3617,66.79,316,0.21136,0.0054462
4.3419,66.29,312,0.21247,0.0054747
2.2735,38.77,180,0.21539,0.00555
3.8973,60.13,284,0.21173,0.0054556
3.6916,56.53,266,0.21252,0.005476
3.8915,60.55,286,0.21171,0.0054553
4.2499,65.21,306,0.2131,0.0054911
4.2061,64.92,304,0.21355,0.0055027
2.7879,44.54,208,0.21413,0.0055177
4.1779,65.88,310,0.21252,0.0054759
4.6723,72.52,342,0.21205,0.0054639
10.123,234.05,634,0.36916,0.0055892
9.8699,226.08,614,0.36821,0.0055748
9.4317,218.35,592,0.36883,0.0055843
8.7622,201.88,544,0.3711,0.0056186
10.042,231.81,622,0.37268,0.0056426
10.407,252.79,676,0.37395,0.0056617
10.441,239.66,644,0.37214,0.0056343
10.465,240.03,644,0.37272,0.005643
9.9612,227.55,612,0.37181,0.0056294
10.336,244.71,646,0.37881,0.0057353
9.8102,229.39,616,0.37239,0.005638
10.625,242.72,656,0.37,0.0056019
10.026,238.72,644,0.37068,0.0056122
9.8261,230.68,622,0.37087,0.005615
9.3517,213.87,574,0.3726,0.0056412
10.013,231.68,626,0.3701,0.0056034
9.9312,233.38,620,0.37642,0.0056991
9.9575,231.48,626,0.36978,0.0055985
9.8012,225.08,610,0.36898,0.0055865
9.8407,230.3,620,0.37145,0.0056239
9.4077,219.52,590,0.37207,0.0056332
10.004,231.06,622,0.37148,0.0056243
10.338,241.3,650,0.37123,0.0056205
10.053,236.94,632,0.37491,0.0056762
9.8989,225.8,604,0.37384,0.0056601
9.8415,225.48,604,0.37331,0.005652
10.033,232.42,620,0.37487,0.0056756
9.5383,221.28,596,0.37128,0.0056212
10.081,243.07,640,0.3798,0.0057502
9.1564,214.27,574,0.37329,0.0056518
10.218,236.53,642,0.36843,0.0055781
10.894,258.43,680,0.38004,0.005754
10.242,239.79,644,0.37234,0.0056374
9.5996,222.54,600,0.3709,0.0056155
9.7428,230.11,622,0.36995,0.0056012
9.5301,219.13,592,0.37015,0.0056042
9.5766,223.52,604,0.37007,0.0056029
9.5647,221.75,594,0.37332,0.0056521
9.8774,231.45,622,0.37211,0.0056338
10.597,248.63,672,0.36999,0.0056017
10.081,232.86,626,0.37198,0.0056319
9.5868,222.93,598,0.37279,0.0056442
9.844,226.08,612,0.36941,0.005593
10.331,236.88,642,0.36897,0.0055863
9.6442,222.3,600,0.3705,0.0056095
10.125,233.64,628,0.37204,0.0056328
10.277,246.14,660,0.37294,0.0056464
10.183,231.41,626,0.36966,0.0055968
10.23,238.44,640,0.37256,0.0056407
9.373,216.49,584,0.3707,0.0056125
9.5227,223.75,604,0.37045,0.0056087
10.611,251.04,674,0.37246,0.0056392
9.4229,218.94,590,0.37108,0.0056183
10.287,243.55,656,0.37127,0.0056211
9.903,227.94,614,0.37124,0.0056206
10.127,233.26,628,0.37143,0.0056236
9.3609,214.76,580,0.37028,0.0056061
10.062,236.43,636,0.37175,0.0056283
10.117,235.02,634,0.37069,0.0056124
9.2283,212.39,574,0.37002,0.0056022
9.8293,227.46,612,0.37167,0.0056271
10.137,238,644,0.36957,0.0055953
9.7484,222.41,602,0.36945,0.0055936
10.158,238.95,640,0.37336,0.0056528
9.3873,219.5,592,0.37078,0.0056137
9.794,226.11,610,0.37067,0.0056121
9.4888,219.18,592,0.37024,0.0056055
10.37,235.41,630,0.37367,0.0056574
9.6833,228.42,612,0.37324,0.0056509
10.244,233.57,628,0.37193,0.0056311
10.206,237.5,634,0.37461,0.0056716
9.8513,225.7,606,0.37244,0.0056389
9.6753,231.84,622,0.37273,0.0056433
10.139,230.72,622,0.37093,0.005616
9.3469,216.45,582,0.37191,0.0056308
9.7868,227.1,612,0.37108,0.0056182
10.398,244.98,662,0.37006,0.0056028
9.4565,217.23,584,0.37197,0.0056317
10.897,248.43,672,0.36969,0.0055972
9.4343,221.8,594,0.3734,0.0056534
10.028,235.52,634,0.37148,0.0056243
9.6397,221.18,594,0.37236,0.0056376
9.8396,224.91,606,0.37114,0.0056191
10.172,232.26,628,0.36984,0.0055995
9.4818,216.67,582,0.37229,0.0056365
9.6596,222.06,598,0.37134,0.0056222
10.324,243.27,656,0.37084,0.0056146
9.9451,232.46,628,0.37016,0.0056043
10.109,236.59,638,0.37083,0.0056145
10.615,240.96,650,0.37071,0.0056126
9.6699,224.12,602,0.37229,0.0056366
9.945,229.21,618,0.37089,0.0056154
9.5334,221.24,596,0.37121,0.0056202
9.1682,211.19,566,0.37313,0.0056492
10.445,242.42,650,0.37295,0.0056466
9.5532,228.6,608,0.37599,0.0056925
9.5633,227.53,592,0.38434,0.005819
9.2978,216.61,578,0.37476,0.0056739
9.5554,217.17,586,0.3706,0.0056109
9.7344,226.1,610,0.37066,0.0056118
8.3978,214.6,580,0.37,0.0056901
8.6444,220.2,594,0.37071,0.005701
8.1247,208.62,566,0.36859,0.0056684
8.4485,215.76,586,0.36819,0.0056623
9.1211,229.03,622,0.36822,0.0056627
8.4532,214.86,584,0.36791,0.005658
8.1013,205.32,556,0.36928,0.0056791
8.7715,224.05,610,0.3673,0.0056485
8.5682,210.7,574,0.36707,0.0056451
8.4221,215.91,584,0.36971,0.0056856
8.2967,210.86,572,0.36864,0.0056691
8.4431,216.73,586,0.36985,0.0056878
8.0617,203.08,548,0.37058,0.0056991
8.4492,213.59,578,0.36953,0.0056829
8.8725,229.25,620,0.36976,0.0056864
8.7973,223.89,608,0.36824,0.0056631
8.7876,221.62,606,0.36571,0.0056241
9.0509,228.55,626,0.3651,0.0056147
9.0065,226.32,614,0.3686,0.0056686
8.7316,221.89,600,0.36982,0.0056873
8.6305,222.39,600,0.37065,0.0057001
8.8346,222.77,604,0.36882,0.005672
8.6285,218.15,592,0.3685,0.005667
8.0739,211.48,570,0.37102,0.0057058
8.4015,212.29,576,0.36856,0.005668
8.615,216.47,588,0.36815,0.0056616
8.7429,222.99,606,0.36797,0.0056589
8.7248,225.06,608,0.37016,0.0056926
9.3321,241.37,654,0.36907,0.0056758
8.7105,222.16,604,0.36781,0.0056565
9.108,235,640,0.36719,0.0056469
9.0409,230.83,632,0.36524,0.0056169
9.3965,235.11,646,0.36395,0.005597
8.6991,214.17,588,0.36423,0.0056015
9.2596,230.16,632,0.36418,0.0056006
8.8943,228.73,626,0.36538,0.0056191
8.29,215.97,586,0.36855,0.0056678
8.7305,224.78,612,0.36729,0.0056484
8.5287,220.62,596,0.37017,0.0056927
8.6021,224.9,612,0.36748,0.0056514
9.1704,228.47,626,0.36497,0.0056127
8.4125,217.91,594,0.36685,0.0056417
8.5256,219.8,600,0.36633,0.0056337
8.3447,214.45,582,0.36847,0.0056666
8.8975,224.7,606,0.37079,0.0057023
8.0474,207.92,562,0.36996,0.0056896
8.3373,223.21,596,0.37451,0.0057595
8.6365,224.27,606,0.37008,0.0056914
8.8772,224.81,606,0.37097,0.0057051
8.4024,213.32,580,0.36779,0.0056562
8.8032,225.85,616,0.36664,0.0056384
8.0862,203.18,554,0.36675,0.0056402
8.779,222.48,608,0.36592,0.0056274
8.8491,227.71,616,0.36966,0.0056849
8.1285,204.37,556,0.36757,0.0056528
8.307,210.83,574,0.3673,0.0056486
9.0265,225.22,616,0.36562,0.0056227
8.1836,206.92,562,0.36819,0.0056622
8.4126,211.16,572,0.36916,0.0056772
8.4315,213.5,578,0.36938,0.0056805
8.1576,204.69,554,0.36948,0.0056821
8.6532,220.31,596,0.36965,0.0056847
8.9303,225.12,610,0.36905,0.0056755
8.795,221.53,598,0.37045,0.0056971
8.5459,218.45,594,0.36776,0.0056557
9.0778,228.33,620,0.36827,0.0056636
9.0468,228.31,624,0.36588,0.0056268
8.9013,221.37,606,0.3653,0.0056178
8.6485,217.44,592,0.3673,0.0056486
8.9992,219.68,598,0.36736,0.0056495
7.8911,204.83,552,0.37107,0.0057066
10.003,257.43,702,0.36671,0.0056395
8.4888,212.79,578,0.36815,0.0056616
8.8738,227.27,614,0.37015,0.0056924
8.8604,219.59,598,0.36721,0.0056472
8.5112,214.55,584,0.36738,0.0056498
8.5952,219.04,596,0.36752,0.0056519
8.3455,211.37,572,0.36953,0.0056829
8.6253,219.04,590,0.37125,0.0057094
9.7171,249.37,678,0.3678,0.0056563
9.3026,238.04,644,0.36963,0.0056844
8.1743,212.79,576,0.36943,0.0056813
8.6782,223.49,604,0.37002,0.0056904
8.3806,208.76,572,0.36497,0.0056127
8.1572,207.34,564,0.36762,0.0056536
7.8419,197.28,534,0.36944,0.0056815
8.945,227.51,618,0.36814,0.0056615
8.5845,222.93,602,0.37032,0.005695
8.3076,211.76,576,0.36764,0.0056538
8.5273,209,568,0.36796,0.0056587
8.5219,216.12,584,0.37007,0.0056912
8.5707,216.2,588,0.36769,0.0056545
8.4014,212.55,574,0.3703,0.0056947
8.5934,218.79,590,0.37083,0.0057029
8.8201,229.88,620,0.37077,0.005702
8.7806,223.13,606,0.3682,0.0056625
8.8438,226.13,612,0.36949,0.0056823
8.3557,212.28,574,0.36983,0.0056874
8.5592,219.08,594,0.36882,0.005672
8.0238,198.81,538,0.36954,0.005683
7.7763,212.36,514,0.41315,0.0054632
7.5692,208.76,506,0.41257,0.0054555
7.3324,200.9,490,0.41,0.0054215
6.5444,179.18,438,0.40909,0.0054094
7.277,197.83,484,0.40874,0.0054048
7.6047,209.75,512,0.40967,0.0054171
7.2393,193.84,474,0.40895,0.0054075
7.5615,204.71,500,0.40942,0.0054138
7.9568,215.62,526,0.40992,0.0054205
7.1455,191.72,468,0.40966,0.005417
7.4406,200.48,488,0.41082,0.0054323
7.76,208.23,508,0.4099,0.0054202
7.6056,202.65,494,0.41022,0.0054244
7.0555,191.53,466,0.41101,0.0054348
6.9746,192.84,470,0.4103,0.0054254
7.2022,193.84,472,0.41068,0.0054305
8.0733,216.79,528,0.41059,0.0054293
8.0411,219.18,534,0.41045,0.0054274
7.7987,211.34,514,0.41117,0.0054369
7.1288,194.03,472,0.41108,0.0054358
7.4261,201.25,490,0.41071,0.0054309
7.5854,203.54,492,0.4137,0.0054704
7.3128,200.53,488,0.41092,0.0054337
7.7971,211.34,516,0.40957,0.0054158
7.5711,203.63,492,0.41388,0.0054728
7.6667,202.48,494,0.40988,0.0054199
7.7182,211.97,514,0.41239,0.0054531
7.438,200.87,490,0.40994,0.0054207
7.3707,197.06,480,0.41054,0.0054287
7.8816,208.79,508,0.411,0.0054348
7.2191,199.32,482,0.41353,0.0054681
6.9494,191.44,466,0.41082,0.0054323
7.6272,206.33,500,0.41266,0.0054567
7.3996,202.69,494,0.4103,0.0054255
7.3597,202.79,494,0.41051,0.0054282
7.1345,199.15,474,0.42015,0.0055557
7.5419,207.05,502,0.41245,0.0054539
7.113,196.59,480,0.40956,0.0054157
7.7816,206.67,504,0.41006,0.0054223
7.5733,208.16,506,0.41138,0.0054398
6.9294,190.07,464,0.40963,0.0054166
7.1028,191.54,466,0.41103,0.0054351
7.5124,200.36,488,0.41057,0.0054291
7.6997,211.59,514,0.41165,0.0054434
7.2555,193.04,472,0.40898,0.005408
7.5635,203.06,496,0.4094,0.0054135
7.6968,209.63,508,0.41266,0.0054566
7.4014,201.97,490,0.41218,0.0054504
7.73,208.21,508,0.40986,0.0054197
7.1799,195.5,474,0.41245,0.0054538
7.7235,211.27,516,0.40944,0.0054141
7.3403,200.25,488,0.41035,0.0054261
7.4713,202.62,492,0.41183,0.0054457
7.4248,203.88,494,0.41271,0.0054574
7.4357,206.59,502,0.41153,0.0054418
7.3201,199.51,488,0.40883,0.005406
7.462,201.66,488,0.41324,0.0054643
6.9904,192.71,470,0.41002,0.0054218
7.3624,196.75,480,0.4099,0.0054201
7.3373,199.86,488,0.40955,0.0054155
7.5661,206.74,504,0.4102,0.0054241
7.5927,203.2,496,0.40968,0.0054172
7.1764,193.29,472,0.40951,0.005415
7.738,211.68,516,0.41023,0.0054246
7.2554,195.71,478,0.40944,0.005414
8.0131,218.87,534,0.40987,0.0054198
7.1175,194.38,472,0.41182,0.0054456
7.3969,202.37,494,0.40966,0.0054169
7.2982,198.17,484,0.40944,0.0054141
7.859,213.88,520,0.41131,0.0054388
7.6285,205.19,502,0.40875,0.0054049
7.5044,202.78,496,0.40883,0.005406
7.3911,195.65,478,0.40931,0.0054124
7.1624,192.16,470,0.40885,0.0054063
7.6512,207.85,508,0.40915,0.0054103
7.8536,214.68,524,0.40969,0.0054175
7.6316,207.94,508,0.40933,0.0054126
7.2092,193.4,472,0.40975,0.0054181
6.9204,188.82,460,0.41048,0.0054278
7.7394,211.48,514,0.41144,0.0054405
7.4241,199.42,484,0.41202,0.0054483
7.6859,205.69,500,0.41138,0.0054397
7.4188,201.57,492,0.4097,0.0054175
7.2225,196.75,478,0.41161,0.0054428
7.417,198.03,482,0.41085,0.0054327
7.4662,207.31,504,0.41133,0.0054391
7.3591,201.11,492,0.40876,0.0054051
7.6357,207.16,506,0.40941,0.0054136
7.5551,204.67,500,0.40934,0.0054128
6.8523,187.42,458,0.40921,0.0054111
7.2549,197.54,480,0.41154,0.0054419
7.3412,197.86,480,0.41221,0.0054507
7.2459,196.83,480,0.41006,0.0054223
8.0222,221.07,526,0.42029,0.0055575
7.7659,213.09,520,0.40979,0.0054187
7.4331,202.51,492,0.41161,0.0054427
7.8375,216.91,528,0.41081,0.0054323
7.2758,198.01,482,0.41081,0.0054322
7.7609,206.92,504,0.41056,0.0054288
7.665,211.72,516,0.41031,0.0054256
5.7667,127.63,356,0.35851,0.005601
6.4048,136.4,386,0.35337,0.0055206
6.4011,138.26,386,0.35819,0.0055959
6.9838,155.83,442,0.35256,0.0055079
6.539,141.7,402,0.35249,0.0055068
6.6052,141.01,396,0.35609,0.0055631
6.9423,151.64,430,0.35265,0.0055094
7.1143,153.36,434,0.35336,0.0055205
6.8952,155.35,438,0.35468,0.0055411
7.2072,154.72,438,0.35324,0.0055186
6.8296,149.23,424,0.35196,0.0054986
6.8593,151.67,430,0.35272,0.0055105
5.9707,130.08,366,0.35541,0.0055525
6.6136,143.45,398,0.36043,0.0056309
7.1798,156.18,442,0.35335,0.0055203
6.2486,136.7,388,0.35232,0.0055042
6.3491,137.57,390,0.35274,0.0055108
6.4684,138.08,390,0.35405,0.0055313
6.0578,130.42,370,0.35249,0.0055068
6.3622,135.95,386,0.3522,0.0055024
6.4453,138.82,394,0.35234,0.0055045
6.5688,144.88,408,0.3551,0.0055476
6.55,144.05,408,0.35306,0.0055158
7.0006,156.96,446,0.35193,0.0054981
7.0956,154.05,436,0.35333,0.0055199
6.9404,152.78,432,0.35366,0.0055251
6.4038,139.76,394,0.35472,0.0055417
6.4386,145.68,410,0.35532,0.005551
6.9537,149.54,424,0.35269,0.00551
6.8372,152.4,432,0.35278,0.0055114
6.4248,139.49,392,0.35584,0.0055592
6.7364,149.91,420,0.35693,0.0055762
6.8784,150.31,422,0.35618,0.0055646
6.359,138.33,390,0.35469,0.0055413
6.3491,136.83,388,0.35265,0.0055095
6.5276,140.34,398,0.35261,0.0055088
6.42,144.22,408,0.35348,0.0055224
6.6882,145.76,414,0.35208,0.0055004
6.4019,138.41,390,0.3549,0.0055445
6.7243,146.04,412,0.35447,0.0055378
6.0621,132.54,376,0.3525,0.005507
6.5947,147.73,418,0.35342,0.0055214
6.3309,132.65,376,0.35279,0.0055116
6.7937,142.42,404,0.35252,0.0055074
6.0492,133.42,370,0.36059,0.0056335
6.7922,147.33,418,0.35246,0.0055065
6.471,139.71,394,0.35459,0.0055398
6.4668,142.94,406,0.35207,0.0055003
7.1152,153.54,432,0.35542,0.0055526
7.0297,149.43,424,0.35243,0.0055059
7.0905,153.88,434,0.35456,0.0055393
6.4477,143.25,406,0.35283,0.0055122
7.047,154.46,436,0.35427,0.0055346
6.9969,150.53,428,0.35171,0.0054946
6.6648,145.36,412,0.35282,0.005512
6.6395,146.9,416,0.35313,0.0055168
6.7766,147.29,414,0.35577,0.0055582
6.4812,143.84,408,0.35255,0.0055078
6.3771,139.98,394,0.35528,0.0055505
6.32,141.07,400,0.35267,0.0055098
6.5231,142.34,404,0.35233,0.0055043
7.0511,155.05,440,0.35239,0.0055053
6.7632,148.1,418,0.35431,0.0055353
7.0425,152.27,432,0.35248,0.0055067
6.3235,137.73,390,0.35315,0.0055173
6.842,152.72,428,0.35682,0.0055746
6.1168,131.88,374,0.35262,0.0055089
6.6191,151.14,426,0.35479,0.0055428
6.9825,150.35,426,0.35293,0.0055138
6.4216,140.43,398,0.35284,0.0055123
6.846,145.72,414,0.35198,0.0054989
6.7708,148.16,420,0.35276,0.0055111
7.2729,163.45,460,0.35533,0.0055512
6.7339,145.92,414,0.35246,0.0055065
6.2166,133.23,376,0.35434,0.0055357
6.5651,142.41,404,0.3525,0.005507
7.0335,151.25,430,0.35174,0.0054952
6.6437,142.02,404,0.35153,0.005492
6.5056,137.34,390,0.35215,0.0055016
6.6263,144.19,410,0.35168,0.0054943
6.4727,141.59,402,0.35221,0.0055026
6.2779,137.5,390,0.35256,0.005508
7.5746,169.38,482,0.35141,0.00549
6.2913,134.73,384,0.35086,0.0054814
6.6235,144.44,410,0.35229,0.0055038
6.2203,130.35,368,0.35421,0.0055338
7.0235,151.02,430,0.35121,0.0054869
6.4957,143.86,406,0.35433,0.0055357
6.4958,141.57,402,0.35216,0.0055018
6.1119,129.02,366,0.35251,0.0055073
6.978,146.1,414,0.3529,0.0055133
6.445,145.61,408,0.35689,0.0055756
7.4437,159.51,452,0.3529,0.0055133
6.8403,151.28,428,0.35346,0.005522
6.5356,142.36,402,0.35413,0.0055325
6.6852,151.5,422,0.359,0.0056087
5.9484,129.31,366,0.35331,0.0055196
6.1879,132.18,374,0.35342,0.0055214
6.2189,131.64,372,0.35387,0.0055285
